draw_index,source_hbm_draw_index,logic_package_equivalents,customer_allocated_hbm_stacks,hbm_package_equivalents,package_assembly_start_capacity,package_attempts,package_assembly_yield,finished_accelerator_packages,complete_system_equivalents
16267,18805,440611.3212659373,2360596.1298529045,295074.51623161306,463000.06656774005,295074.51623161306,0.9498618322623273,280280.0206416798,3892.778064467775
16268,5490,374943.8927988452,2233708.4143389366,279213.55179236707,499674.11642696476,279213.55179236707,0.9625666025431414,268761.6399327822,3732.800554621975
16269,12918,514828.2982116402,2364867.921345116,295608.4901681395,486040.53019875736,295608.4901681395,0.9578437897358161,283146.7565007335,3932.593840287965
16270,15977,334610.6673305507,2253639.652322786,281704.95654034824,439961.92280244274,281704.95654034824,0.9402321949545701,264868.0696175134,3678.7231891321303
16271,12559,406669.2832713122,2226460.162730423,278307.52034130285,479573.9050691832,278307.52034130285,0.9556036850802313,265951.69202369044,3693.773500329034
16272,6401,345111.00517518626,2143775.225149023,267971.90314362786,460897.5910011387,267971.90314362786,0.9491136655333312,254335.79525259143,3532.4416007304367
16273,5312,430455.1658793276,1955548.8879586002,244443.61099482502,399386.12649839115,244443.61099482502,0.9220861471991613,225398.06746966875,3130.5287148565103
16274,19936,313326.3177917252,2447589.976061248,305948.747007656,470569.20610509766,305948.747007656,0.9524843658576995,291411.398278545,4047.3805316464586
16275,7632,433045.57145196345,2526371.9251934746,315796.4906491843,420781.8028290159,315796.4906491843,0.9316545845391333,294213.2482946821,4086.2951152039186
16276,8377,343097.85295959446,2209980.939110048,276247.617388756,427200.4528483355,276247.617388756,0.9345250920925291,258160.33008056897,3585.560140007902
16277,5239,421799.66421759676,2337619.4089046693,292202.42611308367,452619.8853559162,292202.42611308367,0.945863085966614,276383.4884902528,3838.6595623646226
16278,5367,299799.81113665807,2451036.5992557765,306379.57490697206,468835.8884006565,299799.81113665807,0.9518839269917493,285374.62153614685,3963.536410224262
16279,7540,293569.53805769753,1938670.0325500646,242333.75406875808,431758.21250289725,242333.75406875808,0.9365633841750702,226960.92081048526,3152.2350112567397
16280,13622,359062.94306435774,2705957.917907188,338244.7397383985,502154.04571512155,338244.7397383985,0.9634256752483945,325873.66678168403,4526.023149745612
16281,15251,402308.68136318965,2249187.4478668035,281148.43098335044,433769.08722874743,281148.43098335044,0.9374626746913177,263566.16009491903,3660.641112429431
16282,15435,572700.321370114,1934417.401326491,241802.17516581138,453519.928598376,241802.17516581138,0.9462419632419246,228803.36494506508,3177.824513125904
16283,13999,479492.11000355444,2074619.4643003757,259327.43303754696,521870.2507269375,259327.43303754696,0.9702555690109764,251613.886102001,3494.6373069722363
16284,5734,431657.25264004193,2086607.5852687736,260825.9481585967,408955.2222041018,260825.9481585967,0.9263655768953953,241620.17993522692,3355.8358324337073
16285,11715,282106.9448870179,2581553.5884707635,322694.19855884544,477355.3406798059,282106.9448870179,0.9548351518317784,269365.6275539949,3741.1892715832623
16286,14928,394965.3455669719,2587793.8957013274,323474.2369626659,482834.96846418554,323474.2369626659,0.9567333505776007,309478.5905548241,4298.313757705891
16287,939,399425.31008154806,2297824.1070668083,287228.01338335103,483232.3863716872,287228.01338335103,0.9568710201791267,274840.162190151,3817.2244748632083
16288,19499,438811.7227425958,1932433.2083002077,241554.15103752597,510412.3165529747,241554.15103752597,0.9662864241831597,233410.49685264984,3241.8124562868034
16289,8557,464727.33765762055,2180781.7764848163,272597.72206060204,439682.0091652563,272597.72206060204,0.9401070137704544,256271.0304470209,3559.319867319735
16290,19227,467657.6845175291,2266491.474946958,283311.43436836975,492811.786058752,283311.43436836975,0.9601894215719279,272032.64229087817,3778.2311429288634
16291,13805,349011.22747394716,1948114.0317125663,243514.25396407078,465769.044209175,243514.25396407078,0.9508215410000406,231538.598209593,3215.813864022125
16292,182,403254.0206532382,2358498.2613293338,294812.2826661667,491287.4663939242,294812.2826661667,0.9596613817506363,282919.96254047274,3929.4439241732325
16293,1292,326422.375876009,1994225.10307218,249278.1378840225,471032.6679328341,249278.1378840225,0.952644913744301,237473.5501628646,3298.243752262008
16294,15784,571466.5196143214,2236576.1786996746,279572.0223374593,478822.4216097207,279572.0223374593,0.9553433635736639,267087.2761809599,3709.545502513332
16295,10663,316766.415328182,2338605.239108751,292325.6548885939,414706.5753738601,292325.6548885939,0.928937660225433,271552.3098760778,3771.5598593899695
16296,15080,496746.9450937842,1939425.281586448,242428.160198306,421637.710865445,242428.160198306,0.932037358249522,225952.10199652106,3138.2236388405704
16297,14202,370152.59681660065,2443806.4190451237,305475.80238064047,445262.486362624,305475.80238064047,0.9426026790424947,287942.3097066474,3999.1987459256584
16298,19214,373455.5690965607,2235167.7137754965,279395.96422193706,391509.61805831466,279395.96422193706,0.9185636655396889,256642.9810326983,3564.485847676365
16299,9825,513322.3092551582,2432250.548262577,304031.31853282213,532854.7176895296,304031.31853282213,0.9740606999856306,296144.95894763496,4113.124429828264
16300,10195,434903.13973694155,2602308.175165179,325288.5218956474,479562.74615911365,325288.5218956474,0.9555998195203917,310845.65281553566,4317.300733549107
16301,1639,443296.21718069515,2104066.0442464463,263008.2555308058,449653.9382790025,263008.2555308058,0.9445665960434836,248428.81265806794,3450.400175806499
16302,12614,333604.83840146445,2339851.4964619195,292481.43705773994,484888.0995773618,292481.43705773994,0.957444576058125,280034.765508619,3889.3717431752643
16303,8392,382841.1471790313,2225051.169387997,278131.39617349964,473698.48565160885,278131.39617349964,0.9535683800908281,265217.3049015644,3683.573679188394
16304,7242,415804.76493432437,2478534.8225294105,309816.8528161763,368429.3151511447,309816.8528161763,0.9082418402913452,281388.62855503685,3908.175396597734
16305,16622,446561.9863427457,2092790.5937524834,261598.82421906042,447425.17311770725,261598.82421906042,0.9435698619621756,246836.7664578463,3428.288423025643
16306,13607,484311.60201618774,2499528.591857315,312441.0739821644,493320.5201856269,312441.0739821644,0.9603656522429862,300057.6758023804,4167.467719477506
16307,17024,464295.23464336194,1852487.7992316324,231560.97490395405,387597.64583010704,231560.97490395405,0.9168141783740161,212298.3849500548,2948.588679861872
16308,2053,578535.8770317229,2298741.2815717403,287342.66019646754,458436.24050953507,287342.66019646754,0.9481997467793604,272458.2376371983,3784.142189405532
16309,17511,283705.2420647562,2419310.278023784,302413.784752973,535419.2199177429,283705.2420647562,0.9749490696167085,276598.16179641715,3841.6411360613492
16310,11960,485329.90658711304,2296286.888397582,287035.86104969773,473163.0514141991,287035.86104969773,0.953382900230167,273655.0816776241,3800.7650233003346
16311,5913,442889.0705213518,2293881.4140113755,286735.17675142194,378439.8107916185,286735.17675142194,0.9127186700394582,261708.5491780868,3634.8409608067614
16312,5665,392269.2170100537,2135237.732493268,266904.7165616585,456371.8938802825,266904.7165616585,0.9473999530473078,252865.51593862026,3512.0210547030592
16313,9310,457944.5273030757,1961941.3632696853,245242.67040871066,373696.5787329819,245242.67040871066,0.9105974321762247,223317.34593421212,3101.629804641835
16314,17778,436765.1565064848,2117107.3103362313,264638.4137920289,486738.08328744135,264638.4137920289,0.9580854292139316,253546.20826443005,3521.4751147837505
16315,6827,293999.19366006134,1948293.0990412873,243536.63738016092,424652.0960188897,243536.63738016092,0.9333854322722157,227313.54955520335,3157.132632711158
16316,13398,367446.25063893554,2632546.850330466,329068.35629130824,407221.19979049807,329068.35629130824,0.9255900984971301,304582.4123119607,4230.311282110565
16317,2037,419089.58341589785,1933030.5840507362,241628.82300634202,540386.6098650023,241628.82300634202,0.9766698239706405,235991.5800318371,3277.660833775515
16318,13323,318705.5367972026,2282380.4456120785,285297.5557015098,521607.6818116997,285297.5557015098,0.9701646124706403,276785.5925659762,3844.244341194114
16319,1015,386259.72349876876,2276148.6754332534,284518.5844291567,406601.0801805919,284518.5844291567,0.9253127725767439,263268.6802077534,3656.509447329908
16320,5712,305241.42164402513,2643366.6013008854,330420.8251626107,403055.7225344943,305241.42164402513,0.9237272404364993,281959.8160821493,3916.1085566965176
16321,14977,429815.27037960273,2295803.022260052,286975.3777825065,483511.63691560965,286975.3777825065,0.9569677554051498,274626.1831330701,3814.2525435148627
16322,16062,470893.8176273725,1705896.779736814,213237.09746710176,373967.1920412425,213237.09746710176,0.9107184541268021,194198.95976772514,2697.207774551738
16323,6655,379175.96951358614,2228535.8781953366,278566.98477441707,383064.8829513744,278566.98477441707,0.9147870651894694,254829.4744604686,3539.2982563953974
16324,19699,371221.38002235396,2645920.941282765,330740.1176603456,428883.57387024525,330740.1176603456,0.9352778066963989,309333.891831877,4296.304053220514
16325,8690,526546.2410979288,2173284.5861493684,271660.57326867105,458532.2943347226,271660.57326867105,0.948236208019143,257598.3918645912,3577.7554425637663
16326,12216,396609.72388446116,2683434.3175387513,335429.2896923439,474598.7972062477,335429.2896923439,0.9538802571618833,319959.37711136084,4443.88023765779
16327,17456,537629.3447987352,2300935.1893031765,287616.89866289706,415789.76381179213,287616.89866289706,0.9294220768213646,267317.49528418976,3712.742990058191
16328,14173,401996.3520252367,2613697.9185755095,326712.2398219387,391114.5466635206,326712.2398219387,0.9183869842407438,300048.2686446089,4167.337064508457
16329,18397,436577.95930027944,2556577.736959656,319572.217119957,383542.04572644347,319572.217119957,0.9150004588697468,292408.725306783,4061.2322959275416
16330,2395,379457.6353425968,1984618.623151472,248077.327893934,452630.9861812631,248077.327893934,0.945867799484969,234648.35623714648,3259.0049477381453
16331,15502,401639.9845564699,2683654.3149069548,335456.78936336935,542270.7628697638,335456.78936336935,0.9773225137173366,327849.4726241552,4553.464897557711
16332,10091,361178.1361605573,1891108.0280439516,236388.50350549395,478994.14556048415,236388.50350549395,0.9554028504951837,225846.25007343965,3136.7534732422173
16333,8844,315413.7800842951,1897968.0621035427,237246.00776294284,467009.5791990551,237246.00776294284,0.9512512749262485,225680.56735566203,3134.452324384195
16334,10722,401692.6511436421,2116879.7475959174,264609.9684494897,433301.64861701516,264609.9684494897,0.9372536297890894,248006.65340766063,3444.5368528841755
16335,5302,468681.91318643617,2209854.812461422,276231.8515576777,493121.7552884415,276231.8515576777,0.960296798062849,265264.5625738101,3684.2300357473628
16336,7789,287234.6373541721,2392704.1105863717,299088.01382329647,371498.8532421496,287234.6373541721,0.9096145794575476,261272.81386255648,3628.7890814243956
16337,16050,350390.88207490626,2038507.0475037922,254813.38093797403,442611.64531259553,254813.38093797403,0.9414171868854126,239885.69626338853,3331.745781435952
16338,12793,459937.94087942934,2192399.688021313,274049.9610026641,450352.26946061954,274049.9610026641,0.9448783462225404,258943.87393454896,3596.442693535402
16339,625,398743.1402261946,2056344.9763196227,257043.12203995284,386676.7532728346,257043.12203995284,0.9164023427024092,235554.91921295403,3271.596100179917
16340,3633,373785.30751950387,2111962.8842524155,263995.36053155194,446998.2893256159,263995.36053155194,0.9433789537266539,249047.66700694626,3458.995375096476
16341,1787,464280.13578559394,2684846.0575845693,335605.75719807117,451668.05457638355,335605.75719807117,0.9454550954442006,317300.1732033256,4406.946850046189
16342,10110,331891.1616417926,1909014.1028987253,238626.76286234066,388474.0690273321,238626.76286234066,0.9172061267432268,218869.92890224195,3039.860123642249
16343,4095,461882.6528395475,2382992.717143108,297874.0896428885,521686.6284747881,297874.0896428885,0.9701919603969518,288995.0469820914,4013.8200969734917
16344,796,380245.20827695326,2079218.45184245,259902.30648030626,424182.60155365395,259902.30648030626,0.9331754679643504,242534.4564747738,3368.5341177051914
16345,9006,439609.7980093854,1955208.0350527456,244401.0043815932,485062.152323324,244401.0043815932,0.9575048696979657,234015.15185444933,3250.2104424229074
16346,13011,396179.2195709072,2568486.686670715,321060.8358338394,434614.7932899011,321060.8358338394,0.9378408859396624,301103.97871893644,4181.999704429672
16347,14621,388871.2761212045,2014669.0264848976,251833.6283106122,466908.28270667855,251833.6283106122,0.9512161847919636,239548.22312393796,3327.0586544991384
16348,5053,265583.64565274725,2351072.748102323,293884.0935127904,413482.9125806729,265583.64565274725,0.9283904215880122,246565.31275443526,3424.5182327004895
16349,19490,397697.3144003972,2488816.0718864794,311102.0089858099,395143.23496816284,311102.0089858099,0.9201886684226115,286272.54339225177,3976.007547114608
16350,15888,363399.4815473774,2087618.1254505892,260952.26568132365,392021.5601510041,260952.26568132365,0.9187926130036483,239761.01405456563,3330.0140840911895
16351,11223,353005.68056730175,2069205.8024619694,258650.72530774618,437123.1124906449,258650.72530774618,0.9389626403880886,242863.36797325558,3373.102332961883
16352,7399,415754.4020476603,2174452.609470258,271806.57618378225,435934.3637732256,271806.57618378225,0.9384310158000255,255071.7213892738,3542.662797073247
16353,6963,342102.4207899268,2285800.45169677,285725.0564620962,494456.02472399035,285725.0564620962,0.9607590025535203,274512.92025107186,3812.6794479315536
16354,5435,611039.7875781043,2539189.908724828,317398.7385906035,470437.86725123174,317398.7385906035,0.9524388687441188,302302.8955240447,4198.651326722843
16355,7300,406058.6047380872,2022617.655692935,252827.20696161687,459613.5434265619,252827.20696161687,0.9486421390732315,239842.54242797883,3331.146422610817
16356,13381,402912.47072630835,2506220.103584252,313277.5129480315,451010.6420006821,313277.5129480315,0.9451688100416269,296100.13412589126,4112.501862859601
16357,8045,416631.9299249477,2484240.5252809515,310530.06566011894,455472.91319042735,310530.06566011894,0.947041747117418,294084.93591524556,4084.512998822855
16358,11322,388524.2033309118,2540261.6426792177,317532.7053349022,432463.44000338507,317532.7053349022,0.9368787715012089,297489.6508856185,4131.8007067447015
16359,2336,349664.0630875667,2515352.7510555345,314419.0938819418,387171.94375947106,314419.0938819418,0.9166237986203953,288204.0241928482,4002.833669345114
16360,9069,412538.59315940156,1907632.1891859986,238454.02364824983,473566.5929029392,238454.02364824983,0.953522691102459,227371.32233328858,3157.935032406786
16361,8427,293063.9075007201,1837931.8232452995,229741.47790566244,426654.7056502126,229741.47790566244,0.9342810265258225,214643.10381326187,2981.1542196286373
16362,14834,370205.7123368347,2558390.104911377,319798.76311392215,433577.1906119573,319798.76311392215,0.9373768559153587,299771.95909334894,4163.4994318520685
16363,2520,264472.6857725595,2418962.027216834,302370.25340210425,441333.80313150433,264472.6857725595,0.9408457184891253,248827.9940664324,3455.9443620337834
16364,17178,346784.9230357243,2510049.4639021223,313756.1829877653,440839.0106433235,313756.1829877653,0.9406244405614597,295126.7340955657,4098.982417993968
16365,18364,231951.41524096197,1996473.3418087608,249559.1677260951,440020.01839882147,231951.41524096197,0.9402581760951093,218094.21463714624,3029.086314404809
16366,16580,487828.91548106255,2420577.052772543,302572.13159656787,474911.54425318335,302572.13159656787,0.9539885959169252,288650.3629854009,4009.032819241679
16367,16379,407015.3884273704,1998482.6041014376,249810.3255126797,419212.78354050766,249810.3255126797,0.9309528977817108,232561.6464318216,3230.0228671086334
16368,16008,303357.80252561386,2284941.763685263,285617.7204606579,451409.98238060286,285617.7204606579,0.9453431547773353,270006.7569205894,3750.0938461192977
16369,18358,444414.1200172414,2213124.1464297767,276640.5183037221,454853.63080267265,276640.5183037221,0.9467913847381457,261920.85939945938,3637.7897138813805
16370,1847,486273.9251407581,2177088.2401636476,272136.03002045595,469745.4521975788,272136.03002045595,0.9521990091335483,259127.6581350157,3598.995251875218
16371,19177,437936.5462161497,2329088.1854855763,291136.02318569703,517576.54376762355,291136.02318569703,0.9687681852897077,282043.31685406994,3917.26828963986
16372,18281,413926.58392657863,2024019.5358537622,253002.44198172027,405115.98515666864,253002.44198172027,0.9246486178914362,233938.3583015559,3249.1438652993875
16373,17821,434031.0317828026,2176604.8084843215,272075.6010605402,445133.38441174466,272075.6010605402,0.9425449428948559,256443.48186469043,3561.7150258984784
16374,6123,488036.6644466453,2116368.9743404794,264546.1217925599,397802.4004188499,264546.1217925599,0.9213778833648425,243746.9457496067,3385.3742465223154
16375,18768,387703.4252190675,2048106.3858787827,256013.29823484784,403935.7332748905,256013.29823484784,0.9241207932037905,236587.21223550616,3285.9335032709187
16376,7254,356684.0482156988,2214279.846146602,276784.9807683253,461487.07795153995,276784.9807683253,0.9493263877259287,262759.2859695849,3649.434527355346
16377,11637,407108.78955232934,2318075.682010262,289759.4602512827,467249.1338618589,289759.4602512827,0.9513342590956817,275658.1014341187,3828.5847421405374
16378,1407,338301.96731104417,2143691.2301278873,267961.4037659859,498382.8160521431,267961.4037659859,0.9621192829717367,257810.83365543038,3580.7060229920885
16379,7389,432257.46201165457,2600974.589174021,325121.82364675263,389508.2171415015,325121.82364675263,0.917668611839644,298354.09258468903,4143.806841454014
16380,9728,298800.6570534176,2478237.7221920015,309779.7152740002,532975.1037018113,298800.6570534176,0.9741024029235892,291062.43803088134,4042.5338615400187
16381,4748,452844.765127712,2634951.6696172007,329368.9587021501,453008.9143716645,329368.9587021501,0.9460276640915806,311592.1466252713,4327.668703128768
16382,11604,446195.5679751639,2653213.3433888317,331651.66792360396,543728.8307450596,331651.66792360396,0.9778276032455159,324298.1555581154,4504.141049418269
16383,6034,407310.821893314,1877228.7624391338,234653.59530489173,488610.92625408515,234653.59530489173,0.9587342010484965,224970.4272177926,3124.589266913786
16384,501,349693.9501702779,2066867.0834976197,258358.38543720247,510512.9267289875,258358.38543720247,0.9663212765704823,249657.20482836617,3467.461178171752
16385,18637,311882.9298817895,2539401.1956755435,317425.14945944294,464179.57091934554,311882.9298817895,0.9502709313009889,296373.2822356491,4116.2955866062375
16386,2062,409282.44185031066,1980477.7577229533,247559.71971536917,476148.75528205687,247559.71971536917,0.954417178389264,236275.24917357968,3281.6006829663843
16387,9843,296007.1472158918,2160108.6833705045,270013.58542131307,433896.2442714537,270013.58542131307,0.9375195410495796,253143.0126813409,3515.8751761297344
16388,16974,381889.73390808125,2459594.561872458,307449.32023405726,389486.9402346085,307449.32023405726,0.9176590965176112,282133.6654309387,3918.5231309852597
16389,8107,496231.3890204497,2453142.685984655,306642.83574808185,454518.8557177668,306642.83574808185,0.9466547984382214,290284.9118676251,4031.7348870503483
16390,11605,290775.8902470285,2400770.238526833,300096.2798158541,405767.1158621773,290775.8902470285,0.924939812395387,268950.19737418817,3735.419407974836
16391,14893,393201.30180568376,2420867.333291136,302608.416661392,380875.9338023759,302608.416661392,0.9138081373701793,276526.0335818858,3840.6393553039693
16392,7282,367893.692993283,2362085.6738362494,295260.7092295312,469293.4852975214,295260.7092295312,0.9520424432067005,281100.7269978261,3904.1767638586953
16393,2708,336350.8017863952,2216006.167479437,277000.7709349296,468058.52580284874,277000.7709349296,0.951614640688688,263597.9891037326,3661.083181996286
16394,11122,364139.44433039665,2479849.28527817,309981.16065977124,449397.4166126348,309981.16065977124,0.9444518760667436,292762.2887304676,4066.1428990342724
16395,4406,286952.9436812109,2508130.0131926006,313516.2516490751,442954.7124731303,286952.9436812109,0.9415706111837734,270186.45856290066,3752.589702262509
16396,16996,468792.05020043685,2459198.1906340877,307399.77382926096,514999.9186867335,307399.77382926096,0.9678756161792761,297524.74550836603,4132.288132060639
16397,1984,280038.1402365244,2415242.0771574224,301905.2596446778,437072.7281846138,280038.1402365244,0.9389401078414317,262939.04159339616,3651.931133241613
16398,11287,420835.4805632327,2470430.3585778745,308803.7948222343,470578.6102512131,308803.7948222343,0.9524876235494741,294131.79267328937,4085.163787129019
16399,6155,395794.794938726,2196011.35475209,274501.4193440112,462383.8232033504,274501.4193440112,0.9496455548131718,260679.0526699467,3620.542398193704
16400,15927,501108.6493995053,2462327.190943778,307790.89886797225,453546.0069199018,307790.89886797225,0.9462528425481167,291248.01296425867,4045.1112911702594
16401,12163,591512.5237113812,2493480.083313503,311685.01041418785,414632.48182368185,311685.01041418785,0.9289045245824544,289525.61641826853,4021.1891169203964
16402,2022,315302.4827592484,2099018.216563744,262377.277070468,425615.81891026907,262377.277070468,0.9338164222515352,245012.21015404418,3402.9473632506138
16403,7795,546734.737744346,2168041.852400617,271005.23155007715,486410.4307950222,271005.23155007715,0.9579719270611122,259615.40391167035,3605.7694987731993
16404,12636,433686.94340207503,2443844.516302815,305480.5645378519,438503.08147305314,305480.5645378519,0.9395797812783898,287023.36201327393,3986.4355835176934
16405,725,541517.8195826705,1969698.9345550966,246212.36681938707,444696.42693834176,246212.36681938707,0.9423495295720948,232018.10804708145,3222.4737228761314
16406,18851,346650.4028170547,2446341.642378609,305792.70529732615,407586.3046901672,305792.70529732615,0.9257533783720457,283088.63001052703,3931.786527923987
16407,9948,349539.7322911602,2793455.9886778607,349181.9985847326,392835.58740804787,349181.9985847326,0.9191566570601059,320952.9585247094,4457.679979509852
16408,16066,481907.39623977646,2396929.255189813,299616.15689872665,495764.1507145625,299616.15689872665,0.9612121506891947,287994.69055385626,3999.926257692448
16409,1915,385843.8620343389,2089739.583407508,261217.4479259385,373323.5852550995,261217.4479259385,0.9104306244218828,237820.36422510285,3303.0606142375395
16410,19793,374396.7251710389,2069896.703626188,258737.0879532735,451697.8271917249,258737.0879532735,0.945467972950577,244627.63007431666,3397.605973254398
16411,14070,322754.7603858989,2052503.9820446349,256562.99775557936,442270.84178964596,256562.99775557936,0.9412647749165554,241493.7123343221,3354.079337976696
16412,19293,367356.3615320444,2268176.5162723404,283522.06453404255,478340.34963567153,283522.06453404255,0.9551763689432723,270813.5761169269,3761.2996682906514
16413,6075,427326.90339566435,2433838.6541511053,304229.83176888817,456855.8751074586,304229.83176888817,0.9475902763135552,288285.2303487072,4003.961532620933
16414,2445,557133.3565371152,1921388.705913763,240173.58823922038,380907.3163869208,240173.58823922038,0.9138221720886496,219475.95008308932,3048.2770844873517
16415,12624,464743.1118379752,3037778.590272081,379722.32378401014,471829.33313391684,379722.32378401014,0.9529208866652806,361845.3334668597,5025.629631484163
16416,11683,331697.0932505983,2175894.812273091,271986.8515341364,503078.66792888823,271986.8515341364,0.9637459737788047,262126.23308679747,3640.6421262055205
16417,13699,463718.24998676206,2174395.7494815034,271799.4686851879,381204.5038245582,271799.4686851879,0.9139550783511728,248412.5046979781,3450.173676360807
16418,12404,523072.4287924795,2087607.3974315026,260950.92467893782,450062.6021582923,260950.92467893782,0.9447493385708174,246533.2134898697,3424.0724095815235
16419,12204,363883.3493240188,2418176.861529206,302272.10769115074,485485.44207124534,302272.10769115074,0.9576515015679102,289471.33781252755,4020.435247396216
16420,4685,417237.4250489145,1975919.01923491,246989.87740436374,392588.0092659412,246989.87740436374,0.9190459367490071,226995.0432466159,3152.7089339807767
16421,3157,662641.3293510689,2041203.3660161062,255150.42075201328,484508.7352207644,255150.42075201328,0.9573131603900835,244258.8556649694,3392.484106457908
16422,4498,429009.5399128052,2675523.8484649444,334440.48105811805,504670.50427976286,334440.48105811805,0.9642974020662146,322500.0870301183,4479.167875418309
16423,11781,449961.3048482758,2157175.5353371534,269646.94191714417,419676.04976844427,269646.94191714417,0.9311600767371799,251084.46712751387,3487.284265659915
16424,6519,469143.5512285503,2068696.9355246755,258587.11694058444,515628.81586311123,258587.11694058444,0.9680934725517206,250336.49999614825,3476.895833279837
16425,19344,507818.4362420368,2127239.6716878577,265904.9589609822,434540.2715036056,265904.9589609822,0.9378075587836701,249367.6804316707,3463.4400059954264
16426,10455,478964.8487901216,2267835.501485564,283479.4376856955,450431.8099007471,283479.4376856955,0.9449136405123411,267863.58747398184,3720.327603805303
16427,15356,480735.90281758946,1879248.496231969,234906.06202899612,463966.8863914772,234906.06202899612,0.9501972552193386,223207.09537433583,3100.0985468657755
16428,3542,370684.5323631381,2381552.527290012,297694.0659112515,457431.86723836046,297694.0659112515,0.9478145182910451,282158.75767977553,3918.871634441327
16429,5229,420019.6484874229,2428546.881137533,303568.36014219164,433065.62714714813,303568.36014219164,0.937148077778935,284488.5051817584,3951.229238635533
16430,5322,364493.0855268267,2404964.4477130393,300620.5559641299,385422.8410616521,300620.5559641299,0.915841576114005,275320.80378645717,3823.9000525896827
16431,677,431903.34340595466,2288732.625557504,286091.578194688,457120.8369037731,286091.578194688,0.9476937334721124,271127.19585425267,3765.6554979757316
16432,10163,382390.5901019082,2735906.4603463216,341988.3075432902,504269.7633601945,341988.3075432902,0.9641585813395418,329730.9614356496,4579.5966866062445
16433,1830,377168.8484042961,2460451.0732303783,307556.3841537973,461391.85680573375,307556.3841537973,0.9492921838827707,291960.8715804466,4055.0121052839804
16434,2314,365429.537245291,2346951.020156707,293368.8775195884,477096.717225255,293368.8775195884,0.9547455620391161,280092.63385222404,3890.1754701697782
16435,7240,434028.4120584848,2355560.2868362227,294445.03585452784,522947.7437351722,294445.03585452784,0.970628823537989,285796.83874808135,3969.4005381677966
16436,10112,373891.18442050734,2478182.42158597,309772.80269824626,449485.07281700644,309772.80269824626,0.9444910771130686,292577.64808080066,4063.578445566676
16437,14693,420687.46901844785,2446805.6810723133,305850.71013403917,525608.7987868092,305850.71013403917,0.9715506400482236,297149.4531899294,4127.075738749019
16438,19788,490794.1614213054,2217244.128651691,277155.5160814614,377838.3292800982,277155.5160814614,0.9124496793300645,252890.46177308797,3512.367524626222
16439,1013,529032.5177846936,2362627.448179277,295328.43102240964,500195.6466586046,295328.43102240964,0.9627472659149181,284326.6395137674,3948.98110435788
16440,3905,478788.25674569834,2171503.7701648795,271437.97127060994,417246.2500910002,271437.97127060994,0.9300734372870856,252457.24694988938,3506.350652081797
16441,7120,323770.4783795175,2087420.3071384588,260927.53839230735,412179.86560004833,260927.53839230735,0.9278076812627017,242090.57437335126,3362.3690885187675
16442,705,531086.6991547312,2002262.6162179613,250282.82702724516,470601.3534299005,250282.82702724516,0.9524955020176766,238393.26697571922,3311.017596884989
16443,18962,414706.1719839802,1816626.6291651768,227078.3286456471,470153.8941156725,227078.3286456471,0.9523404975643641,216255.88848847974,3003.554006784441
16444,5079,449202.25534161384,2564843.0173782357,320605.37717227946,422899.457048665,320605.37717227946,0.9326016282967282,298997.09679155453,4152.737455438258
16445,19754,448076.34232837264,2073571.2960661605,259196.41200827007,506218.3343938147,259196.41200827007,0.9648335861460192,250081.40371412033,3473.3528293627824
16446,3473,418257.9072957795,2025573.8039046535,253196.7254880817,395025.61070709146,253196.7254880817,0.9201360652538998,232975.43872577528,3235.7699823024345
16447,9809,327970.47213182144,1911177.3093403936,238897.1636675492,462385.0624621794,238897.1636675492,0.9496459922254431,226867.73403091385,3150.940750429359
16448,3524,400872.5414046342,2271042.628295768,283880.328536971,411850.2858280196,283880.328536971,0.9276602887078488,263344.5075290855,3657.562604570632
16449,6822,570552.0601107058,2378447.573936561,297305.94674207014,531748.3090648347,297305.94674207014,0.9736774287952499,289480.08978935634,4020.5568026299493
16450,16657,374706.982937206,2825727.983446889,353215.99793086114,409397.810613978,353215.99793086114,0.9265635084495026,327277.05428331095,4545.514642823763
16451,3614,387466.5720909766,2289500.2379877768,286187.5297484721,495113.49967749463,286187.5297484721,0.960986758558355,275022.426552807,3819.755924344541
16452,6465,389025.76470401726,2489204.9997692397,311150.62497115496,378267.20234146685,311150.62497115496,0.9126414771938522,283968.9660034652,3944.013416714794
16453,7922,330592.072692465,2111408.4938334925,263926.06172918656,408417.7556187316,263926.06172918656,0.9261252145312908,244428.5805393416,3394.8413963797448
16454,6702,335581.32128688204,2310358.760724214,288794.84509052674,438911.6417665223,288794.84509052674,0.9397624949962107,271398.56416431756,3769.4245022821883
16455,17732,278301.5180486871,2126804.837883229,265850.6047354036,506177.6659274198,265850.6047354036,0.9648194981760069,256497.84705060007,3562.470097925001
16456,2982,449668.97410038597,2246121.5102289077,280765.18877861346,457582.86736157857,280765.18877861346,0.9478729017188062,266129.71418921277,3696.246030405733
16457,9636,397999.11403344414,2173767.298239812,271720.9122799765,501980.55207944725,271720.9122799765,0.963365575290039,261766.57297693376,3635.6468469018578
16458,364,393746.5098614419,2243311.7646990875,280413.97058738593,450591.32114218466,280413.97058738593,0.9449842518393798,264986.7862008308,3680.372030567094
16459,6865,375276.65055680583,2011584.2309869519,251448.02887336898,406233.9228608838,251448.02887336898,0.9251485748316831,232626.78555643323,3230.927577172684
